,nmod,nsubj,xcomp,ccomp,advcl,iobj,mark,obj,obl,case,conj,advmod,nummod,flat,det,amod,acl,discourse,cc,dep:repeat,dislocated,cop,fixed,vocative,parataxis,csubj,ccomp:purp,acl:relcl,punct,advcl:seq,obj:po,nmod:poss,advcl:quote,advcl:conv,obj:lo,ccomp:quote,obj:ro,advcl:cond,appos,advcl:compar,advcl:purp,flat:name,ccomp:obj,csubj:quote,compound,xcomp:lo,conj:q,orphan,aux,compound:pred,nsubj:outer,xcomp:subj,obj:cs,compound:prt,csubj:outer,ccomp:iobj,ccomp:ro,obj:poss,ccomp:poss,ccomp:lo,advmod:q,nmod:quote,dep,aux:pass,nsubj:pass,det:poss,advmod:emph,list,det:adj,obl:tmod,det:pron,obl:agent,expl,det:noun,csubj:pass,compound:svc,obl:arg,advcl:cmp,advcl:relcl,cc:preconj,compound:smixut,obl:npmod,advmod:lmod,obj:agent,obl:lmod,nsubj:cop,aux:exhort,compound:lvc,nmod:npmod,compound:redup,case:loc,nsubj:caus,iobj:agent,aux:ex,aux:caus,flat:range,flat:dist,parataxis:obj,det:rel,expl:pv,goeswith,dep:comp,dislocated:obj,dep:redup,dislocated:subj,dep:conj,obl:mod,dislocated:mod,parataxis:parenth,parataxis:mod,dep:flat,nummod:gov,obl:depict,parataxis:discourse,obl:float,clf,nmod:gen,advmod:neg,flat:foreign,discourse:sp,compound:dir,clf:det,obj:periph,compound:vv,advcl:coverb,mark:rel,compound:quant,nsubj:periph,advmod:df,compound:ext,obl:patient,compound:vo,mark:adv,expl:pass,nmod:tmod,mark:prt,parataxis:rep,nmod:relat,aux:neg,acl:attr,nmod:attr,csubj:caus,flat:vv,nmod:unmarked,obl:unmarked,det:numgov,det:nummod,nmod:desc,det:predet,nmod:gobj,obl:cmp,csubj:cop,advmod:cmp,aux:aspect,compound:nn,aux:imp,xcomp:ds,obl:own,nmod:gsubj,aux:opt,cop:own,aux:tense,expl:subj,advcl:cleft,obj:lvc,expl:comp,parataxis:insert,ccomp:speech,nmod:name,obl:iobj,obl:final,nmod:iobj,nmod:pred,auxpart,obl:subj,obl:obj,case:gen,case:acc,compound:affix,mark:q,discourse:conn,nmod:det,advmod:loc,nmod:att,compound:preverb,advmod:tlocy,amod:att,advmod:mode,ccomp:obl,nmod:obl,ccomp:pred,advmod:que,advmod:to,advmod:tto,obl:lvc,advmod:locy,advmod:tfrom,amod:attlvc,nsubj:lvc,nmod:attlvc,compound:a,nmod:lmod,case:adv,xcomp:pred,obl:prep,csubj:cleft,case:voc,vocative:mention,parataxis:sentence,parataxis:rt,parataxis:hashtag,parataxis:url,expl:impers,parataxis:nsubj,parataxis:appos,discourse:emo,obj:appl,iobj:appl,flat:title,flat:num,dep:ss,dep:agr,aux:pot,advmod:deg,nmod:obj,nmod:subj,nmod:prp,obl:dat,obl:cau,advcl:abs,advmod:tmod,cop:outer,conj:expl,csubj:relcl,advcl:pred,ccomp:relcl,dislocated:nsubj,ccomp:reported,dislocated:advcl,flat:redup,csubj:reported,dislocated:csubj,parataxis:reporting,dislocated:obl,orphan:missing,dislocated:ccomp,flat:gov,xcomp:relcl,cop:emph,case:det,aux:part,cop:expl,dep:mod,obl:sentcon,dislocated:cleft,cc:nc,obl:advmod,nmod:bahuv,parataxis:conj,parataxis:dislocated,xcomp:obj,conj:redup,discourse:participant,discourse:enunc,obl:pronmod,obj:advneg,mark:advmod,nsubj:obj,obj:advmod,obj:obl,advmod:obl,nsubj:advmod,obj:infx,mark:int,nmod:pre,orphan:nsubjobj,aux:perf,aux:fut,aux:hab,nsubj:nc,amod:flat,aux:clitic,nmod:arg,nmod:flat,aux:cnd,discourse:intj,obl:cmpr,xcomp:cleft,advcl:cmpr,cop:locat,advmod:arg,ccomp:cleft,obl:orphan,nummod:flat,aux:q,acl:inf,expl:poss,ccomp:pmod,obl:pmod,advcl:tcl,nummod:entity,compound:coord,advcl:ccomp,obl:instr,nmod:appos,obl:goal,acl:dpct,obl:source,advcl:manner,obl:path,xcomp:result,advcl:dpct,obl:manner,advcl:fin,obl:benef,obl:soc,obl:grad,acl:ptcp,mark:sim,case:sim,advcl:caus,advcl:concess,acl:crel,ccomp:rel,compound:name,advcl:lcl,advcl:consec,acl:cont,acl:pred,compound:vsc,acl:cleft,nsubj:lfoc,nsubj:ifoc,iobj:patient,nsubj:bfoc,obl:inst,obl:poss,nmod:part,discourse:q,dep:der,nmod:comp,advcl:svc,advmod:det,acl:adv,flat:abs,flat:sibl,conj:svc,flat:repeat,parataxis:rel,vocative:cl,parataxis:newsent,dep:alt,nmod:cau,obl:with,det:pmod,advmod:adj,obl:comp,advcl:objective,acl:subj,compound:vmod,appos:nmod,mark:pcomp,compound:verbnoun,flat:number,obl:adj,obl:about,acl:tmod,compound:atov,xcomp:adj,compound:amod,csubj:vsubj,compound:apr,nsubj:xsubj,csubj:asubj,acl:tonp,compound:pron,advmod:dir,nsubj:nn,flat:time,xcomp:vcomp,compound:adj,flat:date,obl:adv,compound:z,nummod:det,xcomp:dir,case:pred,nmod:agent,nmod:redup,flat:frac,obl:appl,obj:caus,mark:plur,dep:infl,dep:cop,dep:aux,dep:pos,dep:emo,dep:mark,dep:ana
Malayalam,0.205592508185083,0.15045116018085175,0.0,0.0,0.0,0.0,0.0,0.07823246525771237,0.15374218032876188,0.0,0.0,0.17556502585750278,0.23519338181924143,0.0,0.4220005168831531,0.0,0.0,,0.3313056130577884,,,0.1623261801753929,,0.0,0.28639695711595625,0.0,,0.0,0.668803143592399,,,0.0,,,,,,,0.0,,,,,,0.0,,,0.0,0.954434002924965,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16866093149667025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maltese,0.10956045326211017,0.7898695110005145,0.00866404289858012,0.04076913221429511,0.9575534837147482,0.5916727785823275,0.012678378624128427,0.30659809126053506,0.9065493703419463,0.0696495721898393,0.0,0.8809383394287557,0.9558841283910852,0.0,0.12860506164790333,0.7632312889308304,0.02327819535468858,0.7088356733321961,0.026255155476472763,,0.0,0.21383257419660068,0.0,0.898058793450166,0.46036920716967245,0.9876925088958034,,,0.52767876329854,,,0.006580386570956112,,,,,,,0.0,,,0.0,,,0.782444129406689,,,0.0,0.01674999617317496,,,,,,,,,,,,,,0.8112781244591328,0.0,0.9213796449361407,,,0.7815980642568288,,,,0.08079313589591118,0.0,,,,0.121965734232772,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.050436967245965525,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manx,0.03250701229514579,0.013509998832253902,0.0,0.0,0.8827586787955115,0.0,0.0,0.19837366549083532,0.1942978775393086,0.004814592881115205,0.0,0.7157671903202818,0.23692474671835084,0.0,0.23778378306518852,0.4143398394488401,0.0,0.0,0.0,,,0.0,0.0,0.6840384356390417,0.07253718299881004,,,0.0,0.6152538910563409,,,0.0,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.6193821946787638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01302487693053558,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marathi,0.0,0.1692134744712329,0.2811937964320427,0.9182958340544896,0.0,0.345117314944953,0.9751190649408661,0.18483571570320104,0.21174617734537202,0.0,0.0,0.3731310230942023,0.0,0.0,0.0,0.0,0.0,0.8791357668533336,0.11611507530476972,,0.954434002924965,0.1222915970693747,0.0,0.74959525725948,0.0,0.9182958340544896,,0.7219280948873623,0.7652812353503864,,,0.0989590953557431,,,,,,,0.0,,,,,,0.863120568566631,,,0.0,0.31885541852100957,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.205592508185083,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8112781244591328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mbya Guarani,0.3291873443168347,0.5435644431995964,0.0,0.32984607020714635,0.7294820225444721,,0.030753173912389797,0.9986359641585718,0.9986991425771907,0.0,0.0,0.9720860303962261,0.32984607020714635,0.0,0.0,0.0,0.19143325481419343,0.0,0.42368057157091055,,0.998363672593813,0.0,0.0,0.8112781244591328,0.05104301664669756,0.0,,,0.7891757366247688,,,,,,,,,,0.0,,,,,,0.9182958340544896,,,,1.0,,,,,,,,,,,,,,0.9852281360342515,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972943816462347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1443878180034805,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle French,0.20377225995104098,0.6698922928100797,0.09359035334065789,0.01947809997008936,0.8793026836378212,0.14075317608149657,0.03945879757873659,0.9532113689633875,0.8338893808195396,0.013289658373489045,0.0,0.7921382285216614,0.15649106290570153,0.0,0.007276108570632901,0.6800495103158579,0.9510349936350552,0.0,0.016005010415604676,,0.7755126581331477,0.4443062451131581,0.0,0.6962122601251458,0.9902246902198684,0.5524951143251111,,0.023477300333826636,0.9127236729817602,,,,,,,,,,0.0,,,,,,,,,0.27297085791406983,0.15324468859875617,,,,,,,,,,,,,,0.0,0.14144054254182067,,,,,,,,,0.1863496838649942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060395725055890866,,,,,,0.006652626446055719,0.13417256350297802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moksha,0.40707680632541937,0.8964535383136825,0.7114160189012124,0.24988229283318544,0.907165767573082,,0.19143325481419343,0.8826013308449941,0.9999951334232988,0.0,0.0,0.7230107821849019,0.0,0.0,0.2192973081321754,0.0,0.0,0.35335933502142136,0.0,,0.0,0.8997437586982626,0.0,0.9852281360342515,0.5665095065529053,0.9182958340544896,,0.7219280948873623,0.9555490496979259,,,0.1623261801753929,,,,,,,0.0,,,0.0,,,0.0,,,0.7219280948873623,0.2460225782203316,,,,,,,,,,,,,,0.9709505944546686,,0.0,,,0.0,,0.7219280948873623,,0.6840384356390417,,,,,,,,0.0,,,,,,0.783776947484701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20062232431271465,,,,,,,,,,,0.0,0.5225593745369408,1.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munduruku,0.9978527766088781,0.9503376699710268,0.9182958340544896,0.9182958340544896,0.9798687566511528,,0.24988229283318544,0.4394969869215134,0.9583015836671663,0.0,0.0,0.97663491144401,0.0,0.0,0.0,0.9709505944546686,0.0,0.7088356733321961,0.0,,0.0,0.7219280948873623,,,0.0,,,,0.3829576722723534,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,0.8403586716091171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naga,0.5225593745369408,0.03083604630370792,0.19590927087360493,0.5665095065529053,0.5435644431995964,0.0,0.5993142373098092,0.0,0.4425710648397979,0.3372900666170139,0.0,0.8912402011913028,0.0,0.0,0.19590927087360493,0.9587118829771318,0.8112781244591328,0.9182958340544896,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.9182958340544896,0.6454495903301855,,,0.0,,,,,,,0.0,,,0.0,,,0.39124356362925566,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,0.0,,0.4689955935892812,,,,,,,,,0.6193821946787638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naija,0.8925407261658627,0.11546740373670938,0.008570624823272331,0.0,0.983139279022881,0.0,0.0035098471025608665,0.006438791102387809,,0.003957664238540889,0.0,0.997106819037513,0.5197027865043055,0.0,0.013746520966241984,0.1726306736549335,0.9709505944546686,0.4286331233546562,0.0,,0.16753021711684776,0.0,0.0,0.5453988968290762,0.017939055706859868,0.7691928290130138,,0.020874007665414984,0.9964689133525327,,,0.0,,,,,,,0.0,,,,,,0.017238433225588115,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,0.9992865526919638,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.9677130779570999,,0.4262286569981449,0.0,,,,0.7255826757048172,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014213046403577458,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nayini,0.9182958340544896,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,0.0,,,0.6500224216483541,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neapolitan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.7642045065086203,0.0,0.0,0.8366407419411672,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,,0.5435644431995964,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nenets,0.0,0.0,,0.4394969869215134,,,0.0,0.0,,0.0,,0.0,0.0,,0.8112781244591328,0.35335933502142136,,0.2974722489192896,,,,,,,0.0,,,,0.1265315922233647,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nheengatu,0.0,0.7450674154295256,0.3471376284400273,0.34983629163855956,0.9478774073663796,0.15556286259996746,0.9453135242076822,0.29236203486459766,0.6320217320307205,0.0656783549530643,0.0,0.9804275818957263,0.1654270339962668,0.0,0.26537686377168646,0.4633093188170546,0.0,0.7990485210442682,0.4021791902022728,,0.8944518845341283,0.9564574047992594,0.0,0.8952722642402939,0.018674827159432802,0.5665095065529053,,0.40907313904382653,0.9463067396346319,,,0.11930922499909188,,,,,,,0.0,,,,,,0.0,,,,0.9954067786036345,,,,,,,,,,,,,,0.0,,,,,,,,,,0.33088714061343755,,,,,,0.26676498780302604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Sami,0.13923299905509887,0.7187518402226486,0.3458489496952149,0.4050201326242423,0.5060815078121104,,0.01966674024440651,0.6965665972567076,0.9019142100510789,0.4222046105725834,0.0,0.9786510173052987,0.33831090222748034,0.0,0.345117314944953,0.06938632543935107,0.987035991120963,0.9942929346520455,0.574143440407689,,,0.39436448254154005,,0.8960382325345574,0.3809465857053901,0.2318130500245902,,0.0,0.6059305528994838,,,0.06139983617803303,,,,,,,0.0,,,,,,0.23519338181924143,,,,0.0553772322773818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2913160236955283,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2552421131901918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Gbaya,0.2192973081321754,0.0,0.0,0.6500224216483541,0.9871377743721863,,0.0,0.05116611677247318,0.0,0.0,0.0,0.18958299250830235,,,0.9182958340544896,0.0,0.0,0.4394969869215134,0.0,,0.21084230031853213,0.0,,0.8003922080453356,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.8812908992306927,,,,,,,,,,,,,0.0,0.054466597481213415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28639695711595625,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwegian Bokmål,0.7161430265455223,0.6923395603050524,0.19659439892663635,0.978844918422432,0.7000835330383942,0.0325536179441122,0.003757013232302977,0.20977595361465032,0.7220965105591777,0.059021412051675146,0.0,0.9614611697848602,0.02639335184293276,0.0,0.13040404579044876,0.27873954336928597,0.05186385687169833,0.7017660038918876,0.0,,0.6142910730156772,0.1962848673897752,,,0.43477914307781607,0.5197027865043055,,0.006149741315273661,0.9147690427528788,,,0.7617276420095185,,,,,,,0.0,,,0.0,,,0.0,,,0.0,0.02755472214452617,,0.0,,,,0.0,,,,,,,,,0.0,0.3397270791423667,,,,,,,,0.6830572422606271,,0.863120568566631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwegian Nynorsk,0.4423299800950815,0.7229623476203961,0.1663412856321251,0.9866896744233127,0.69570232214663,0.019891811280950862,0.0029424882025806754,0.20922510555812995,0.7477369002552132,0.04544989034202561,0.0,0.9661712049440535,0.029467642236617096,0.0,0.10824697766707733,0.22201744527559084,0.022774111409097828,0.7171117328323129,0.005770395150451666,,0.5725804656237687,0.19393515480224444,,,0.416769774086865,0.4789788196209449,,0.02444893893588769,0.9366533043673031,,,0.9677367923989557,,,,,,,0.0,,,0.0,,,0.0,,,0.0,0.04079734753373075,,0.0,,,,0.0,,,,,,,,,0.0,0.03615786754989353,,,,,,,,0.6880348600895002,,0.9182958340544896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
